Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_1,avg_price_per_room,no_of_special_requests,booking_status
INN26584,2,0,0,3,1,0,1,204,2018,5,5,1,0,0,0,100,0,0
INN17365,2,0,0,1,1,0,1,180,2017,10,16,1,0,0,0,70,0,0
INN03198,1,0,0,2,1,0,1,164,2017,10,2,2,0,0,0,100,0,0
INN27582,2,0,2,2,1,0,1,220,2018,12,30,2,0,0,0,84.15,1,0
INN06027,2,0,0,2,1,0,2,330,2018,10,14,2,0,0,0,106.7,1,0
INN19853,2,0,1,3,1,0,1,130,2018,5,12,2,0,0,0,104.55,0,0
INN13684,2,0,0,2,1,0,1,211,2018,5,20,1,0,0,0,100,0,0
INN16391,1,0,2,4,1,0,1,69,2018,6,12,1,0,0,0,120,0,0
INN28333,2,0,1,5,1,0,1,124,2018,8,8,2,0,0,0,114.3,0,0
INN29304,2,0,0,4,1,0,1,133,2018,8,23,2,0,0,0,100.8,0,0
INN23578,2,0,0,3,1,0,1,197,2018,8,18,1,0,0,0,112,1,0
INN23491,2,0,0,3,1,0,1,279,2018,10,12,1,0,0,0,110,0,0
INN27434,2,1,2,2,1,0,1,32,2018,7,3,2,0,0,0,152.1,0,0
INN17115,2,0,2,5,1,0,1,103,2018,3,21,2,0,0,0,83.66,1,0
INN24875,1,0,2,2,1,0,1,104,2018,4,15,2,0,0,0,76.5,0,0
INN11167,2,0,0,2,2,0,1,252,2018,11,15,2,0,0,0,67.5,0,0
INN17605,2,0,1,2,1,0,1,93,2018,10,31,2,0,0,0,90.3,2,0
INN32340,2,0,1,3,1,0,1,18,2017,8,31,2,0,0,0,101.25,1,0
INN20222,2,0,2,1,3,0,1,103,2017,7,18,1,0,0,0,94.5,0,0
INN07623,2,0,0,1,1,0,4,56,2018,6,4,2,0,0,0,140.4,0,0
INN18743,2,0,1,3,2,0,1,57,2018,12,26,2,0,0,0,88.4,0,0
INN01212,2,0,2,2,1,0,1,28,2018,4,17,2,0,0,0,101.8,0,0
INN02864,3,0,2,3,1,0,4,54,2018,9,2,2,0,0,0,139.86,0,0
INN30347,2,0,1,1,3,0,1,301,2018,7,30,1,0,0,0,115,1,0
INN12749,2,0,1,1,2,0,1,268,2018,10,1,2,0,0,0,95.4,0,0
INN26760,2,0,0,3,2,0,1,118,2018,10,25,2,0,0,0,80.1,2,0
INN31930,3,0,0,3,1,0,4,55,2018,9,20,2,0,0,0,168.3,0,0
INN30492,1,0,2,5,1,0,1,216,2018,11,6,2,0,0,0,172.23,0,0
INN31251,2,0,1,2,1,0,4,88,2018,7,15,1,0,0,0,82.45,0,0
INN27162,3,0,2,1,1,0,1,42,2018,3,5,1,0,0,0,106.2,0,0
INN02740,1,0,2,1,1,0,1,35,2018,4,17,2,0,0,0,93.9,0,0
INN12833,2,0,2,3,1,0,1,40,2018,5,21,2,0,0,0,126.9,0,0
INN23728,2,0,2,5,2,0,1,94,2018,4,7,2,0,0,0,75.89,1,0
INN01474,2,1,0,3,1,0,1,172,2018,10,4,2,0,0,0,125.1,0,0
INN27538,2,0,1,2,1,0,1,40,2018,2,12,2,0,0,0,78.3,1,0
INN24430,2,1,0,2,1,0,1,33,2018,7,19,2,0,0,0,134.1,0,0
INN30154,2,0,0,2,1,0,1,308,2018,11,25,1,0,0,0,52,0,0
INN13002,1,0,0,1,1,0,1,22,2017,11,17,3,0,0,0,62,0,0
INN11175,1,0,2,2,1,0,1,162,2018,10,14,1,0,0,0,115,0,0
INN04077,2,0,2,3,1,0,1,159,2018,9,16,2,0,0,0,130.14,2,0
INN06478,2,0,1,3,1,0,4,60,2018,9,5,2,0,0,0,123.98,1,0
INN18328,2,0,1,4,2,0,1,148,2018,8,22,2,0,0,0,90.9,0,0
INN21166,1,0,1,2,1,0,1,12,2018,3,7,2,0,0,0,85,0,0
INN29641,2,0,0,2,3,0,1,292,2018,7,21,1,0,0,0,115,0,0
INN08246,1,0,2,2,1,0,4,105,2018,7,2,2,0,0,0,138.55,0,0
INN16791,2,0,1,1,3,0,1,301,2018,7,30,1,0,0,0,109,0,0
INN30275,2,0,0,4,2,0,1,18,2017,9,9,2,0,0,0,93,0,0
INN30783,2,2,1,1,1,0,6,5,2017,8,15,2,0,0,0,162,1,0
INN06231,2,0,0,1,1,0,4,53,2018,4,2,2,0,0,0,123.3,0,0
INN15975,2,0,0,2,2,0,1,9,2018,9,15,2,0,0,0,149,1,0
INN30036,2,0,0,2,1,0,1,169,2018,6,30,2,0,0,0,96.3,0,0
INN13797,2,0,0,2,3,0,1,346,2018,9,13,1,0,0,0,115,1,0
INN32312,2,0,2,2,3,0,1,169,2018,4,22,1,0,0,0,106,0,0
INN23341,2,1,1,1,1,0,1,113,2018,8,1,2,0,0,0,121.5,0,0
INN34471,2,0,1,0,2,0,1,0,2018,8,1,2,0,0,0,109,1,0
INN32901,2,0,2,1,2,0,1,205,2018,8,21,2,0,0,0,94.5,1,0
INN03803,2,1,2,4,1,0,4,199,2018,12,28,2,0,0,0,98.18,0,0
INN24640,1,0,0,1,2,0,1,0,2018,9,29,2,0,0,0,118.09,0,0
INN22267,2,2,0,4,1,0,6,210,2018,8,2,2,0,0,0,167.95,0,0
INN22881,2,0,2,4,1,0,2,292,2018,10,23,2,0,0,0,163.63,1,0
INN24827,1,0,0,3,1,0,1,308,2018,11,23,2,0,0,0,78.3,2,0
INN06751,3,0,2,4,1,0,7,6,2018,5,20,2,0,0,0,197.12,0,0
INN08547,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN09278,2,0,0,2,1,0,1,217,2018,9,15,2,0,0,0,126.9,2,0
INN04706,2,0,0,3,1,0,1,55,2018,3,22,2,0,0,0,99,1,0
INN22975,1,0,0,2,1,0,1,188,2018,6,15,1,0,0,0,130,0,0
INN04666,2,0,1,4,2,0,1,174,2018,7,13,2,0,0,0,80.75,0,0
INN10907,2,0,1,3,1,0,1,266,2018,12,26,2,0,0,0,73.95,0,0
INN17301,2,0,1,2,1,0,4,189,2018,10,28,2,0,0,0,109.8,0,0
INN09572,2,0,1,3,2,0,1,217,2018,9,29,2,0,0,0,101.15,0,0
INN00249,2,0,1,2,1,0,1,21,2018,8,15,2,0,0,0,151,0,0
INN19952,2,0,0,1,1,0,1,180,2017,10,16,1,0,0,0,70,0,0
INN21943,3,0,0,5,1,0,4,142,2018,7,12,2,0,0,0,130.05,0,0
INN06162,2,0,2,2,1,0,4,50,2018,3,11,2,0,0,0,82.45,0,0
INN14290,2,0,1,1,2,0,1,238,2018,12,31,2,0,0,0,78.3,0,0
INN31098,2,0,0,2,2,0,1,44,2018,2,12,2,0,0,0,67.5,0,0
INN17603,2,0,1,1,3,0,1,247,2018,6,6,1,0,0,0,111,1,0
INN02245,1,0,0,2,1,0,1,172,2018,6,24,2,0,0,0,95,0,0
INN18145,1,0,0,3,1,0,1,166,2018,11,1,1,0,0,0,110,0,0
INN02657,2,0,0,2,1,0,4,79,2018,3,4,2,0,0,0,87.3,0,0
INN04621,2,0,0,2,1,0,1,235,2018,9,28,2,0,0,0,97.71,0,0
INN20987,2,0,0,3,1,0,4,119,2018,10,27,2,0,0,0,104.4,1,0
INN35190,2,0,1,2,1,0,1,418,2018,9,26,1,0,0,0,75,0,0
INN09885,2,0,0,4,2,0,1,33,2018,3,2,2,0,0,0,73.1,0,0
INN26340,2,0,0,3,1,0,1,147,2017,8,11,2,0,0,0,76.5,0,0
INN23226,2,0,2,2,1,0,1,39,2018,7,2,2,0,0,0,117.9,0,0
INN15233,1,0,2,1,1,0,1,20,2018,3,6,2,0,0,0,85,0,0
INN34217,2,0,1,4,3,0,1,9,2017,9,7,1,0,0,0,116.04,0,0
INN01857,1,0,2,4,1,0,1,69,2018,6,12,2,0,0,0,120,0,0
INN04232,2,0,0,1,1,0,4,37,2018,5,27,2,0,0,0,140.4,0,0
INN26313,1,0,0,2,1,0,1,188,2018,6,15,1,0,0,0,130,0,0
INN17713,2,0,2,1,1,0,1,6,2018,9,18,2,0,0,0,162.33,0,0
INN21028,1,0,1,2,1,0,1,114,2018,7,1,1,0,0,0,75,0,0
INN28993,2,0,1,1,3,0,1,301,2018,7,30,1,0,0,0,115,1,0
INN02841,2,0,0,2,1,0,1,88,2018,12,1,2,0,0,0,93.6,0,0
INN34180,2,0,0,2,3,0,1,292,2018,7,21,1,0,0,0,115,0,0
INN31734,2,0,1,0,1,0,1,258,2018,10,16,1,0,0,0,110,0,0
INN23936,2,0,0,2,1,0,1,185,2018,5,6,2,0,0,0,81.77,2,0
INN12952,2,0,2,2,1,0,1,107,2017,12,18,2,0,0,0,55.63,0,0
INN34474,2,0,2,3,1,0,4,118,2018,10,27,2,0,0,0,123.3,0,0
INN13458,2,0,2,4,1,0,4,34,2017,10,7,1,0,0,0,70.83,0,0
INN06036,2,0,0,3,1,0,1,271,2018,9,21,2,0,0,0,101.33,1,0
INN20557,2,0,0,2,1,0,1,70,2018,3,3,2,0,0,0,78.3,0,0
INN00377,2,0,0,2,1,0,4,115,2018,10,27,2,0,0,0,104.4,0,0
INN16694,2,0,4,6,2,0,1,196,2018,9,4,2,0,0,0,102.85,0,0
INN16550,3,0,1,0,1,0,4,21,2018,5,16,2,0,0,0,157,0,0
INN27803,2,0,0,1,1,0,1,9,2018,5,31,2,0,0,0,111.35,0,0
INN12333,2,0,2,1,1,0,1,85,2017,7,5,2,0,0,0,52.36,0,0
INN13251,2,1,1,3,1,0,1,45,2018,6,30,2,0,0,0,126.9,1,0
INN02072,2,0,1,3,1,0,1,124,2018,4,14,2,0,0,0,87.55,0,0
INN36063,2,0,1,2,2,0,1,160,2018,7,25,2,0,0,0,94.5,0,0
INN31059,2,0,2,1,1,0,1,201,2018,10,16,2,0,0,0,96.3,2,0
INN00639,3,0,0,4,1,0,4,137,2018,8,24,2,0,0,0,130.95,0,0
INN24154,2,0,0,1,2,0,1,218,2018,9,29,2,0,0,0,116.1,2,0
INN31877,2,0,1,2,1,0,1,171,2018,9,16,2,0,0,0,126.9,0,0
INN11673,1,0,2,4,1,0,1,245,2018,7,6,1,0,0,0,110,0,0
INN05446,1,0,1,4,1,0,7,29,2018,9,28,2,0,0,0,279.2,1,0
INN20679,3,0,1,4,1,0,4,195,2018,8,8,2,0,0,0,130.05,0,0
INN06473,2,0,1,2,1,0,1,170,2018,8,1,2,0,0,0,105.3,0,0
INN03421,2,0,2,0,1,0,1,146,2018,4,24,2,0,0,0,95,0,0
INN32179,2,0,2,3,1,0,4,105,2018,7,31,2,0,0,0,139.5,0,0
INN14912,2,0,1,1,3,0,1,247,2018,6,6,1,0,0,0,115,1,0
INN16429,2,0,0,2,3,0,1,239,2018,6,15,1,0,0,0,112.2,0,0
INN10199,2,0,2,1,1,0,1,18,2018,3,19,2,0,0,0,113.67,0,0
INN31492,2,1,2,0,1,0,1,104,2018,12,4,2,0,0,0,109.8,1,0
INN26435,1,0,1,2,1,0,5,213,2018,9,26,3,0,0,0,106,0,0
INN15868,2,2,0,1,1,0,7,116,2018,8,12,2,0,0,0,202.74,1,0
INN12489,1,0,2,4,1,0,1,69,2018,6,12,1,0,0,0,120,0,0
INN11010,1,0,0,2,1,0,1,188,2018,6,15,1,0,0,0,130,0,0
INN03400,2,0,1,3,1,0,4,20,2018,9,26,2,0,0,0,131.2,0,0
INN17422,2,0,0,2,1,0,4,78,2018,10,7,2,0,0,0,132.3,1,0
INN32164,2,1,0,1,2,0,1,30,2018,11,18,2,0,0,0,88,1,0
INN20888,2,0,2,4,1,0,4,99,2018,4,10,2,0,0,0,93.78,1,0
INN34293,1,0,0,3,1,0,1,204,2018,5,5,1,0,0,0,90,0,0
INN02678,2,0,1,2,1,0,4,133,2018,8,19,2,0,0,0,82.45,0,0
INN07306,2,0,1,2,2,0,1,150,2018,12,2,2,0,0,0,79.2,0,0
INN25134,2,0,0,2,3,0,1,377,2018,10,14,1,0,0,0,115,1,0
INN04672,1,0,1,0,1,0,1,45,2018,4,10,3,1,1,6,65,0,0
INN10985,2,0,0,3,1,0,1,197,2018,4,12,2,0,0,0,106.2,2,0
INN22594,1,0,1,5,1,0,1,349,2018,10,4,1,0,0,0,80,0,0
INN26770,1,0,0,2,3,0,1,102,2017,10,16,1,0,0,0,80,0,0
INN24532,2,0,2,5,2,0,1,3,2018,3,30,2,0,0,0,93.29,0,0
INN04530,2,0,2,5,3,0,4,121,2018,8,9,2,0,0,0,162,0,0
INN01800,1,0,2,4,1,0,1,69,2018,6,12,2,0,0,0,120,0,0
INN07619,1,0,0,1,1,0,1,39,2018,5,21,2,0,0,0,121.5,0,0
INN13900,2,0,0,4,1,0,4,86,2018,7,13,2,0,0,0,118.8,0,0
INN16161,2,0,0,2,3,0,1,292,2018,7,21,1,0,0,0,115,0,0
INN03517,3,0,0,3,1,0,4,70,2018,7,26,2,0,0,0,137.7,0,0
INN24349,2,0,0,2,1,0,1,317,2018,9,15,1,0,0,0,120,0,0
INN16833,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN11966,2,0,2,1,2,0,1,92,2018,11,12,2,0,0,0,79.2,2,0
INN25087,2,0,2,6,2,0,1,171,2018,7,22,1,0,0,0,63.75,0,0
INN11093,2,0,0,3,2,0,1,50,2018,6,21,2,0,0,0,89.1,0,0
INN21245,2,0,2,1,1,0,1,109,2018,10,23,1,0,0,0,80.75,0,0
INN24518,2,0,0,1,2,0,1,73,2018,9,15,3,0,0,0,100,1,0
INN21508,2,0,1,2,2,0,1,160,2018,7,25,2,0,0,0,94.5,0,0
INN15818,1,0,2,7,2,0,1,35,2018,12,7,2,0,0,0,79.2,0,0
INN28386,2,0,0,2,1,0,4,161,2018,8,25,2,0,0,0,109.8,1,0
INN26811,2,0,0,1,1,0,1,34,2018,5,11,2,0,0,0,126.9,0,0
INN26361,2,0,0,2,1,0,1,245,2018,6,17,1,0,0,0,75,0,0
INN01530,2,0,0,3,1,0,1,249,2018,9,7,2,0,0,0,126.9,1,0
INN21014,2,0,0,1,2,0,1,183,2018,10,11,2,0,0,0,98.1,0,0
INN13364,2,0,0,3,1,0,1,304,2018,11,3,1,0,0,0,89,0,0
INN22209,1,0,2,1,2,0,1,17,2018,4,2,2,0,0,0,102.33,0,0
INN26513,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN03859,2,0,1,1,3,0,1,301,2018,7,30,2,0,0,0,109,0,0
INN08810,2,0,0,1,1,0,1,4,2018,8,20,2,0,0,0,121.6,0,0
INN06624,2,0,0,3,1,0,1,213,2018,6,7,2,0,0,0,130,0,0
INN27702,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN29284,2,0,1,2,1,0,1,101,2018,4,4,1,0,0,0,80,0,0
INN20986,1,0,2,1,1,0,1,1,2018,2,28,1,0,0,0,60,0,0
INN28686,1,0,1,2,1,0,1,101,2018,4,4,1,0,0,0,70,0,0
INN25546,2,0,0,1,1,0,1,31,2018,3,9,2,0,0,0,81.9,0,0
INN17278,2,0,1,1,1,0,4,44,2018,6,18,1,0,0,0,96.3,0,0
INN10103,2,0,0,2,2,0,1,119,2018,5,6,2,0,0,0,94.5,0,0
INN20822,2,0,0,1,1,1,1,154,2018,8,24,2,0,0,0,114.3,1,0
INN01494,2,0,0,3,1,0,1,26,2018,6,14,2,0,0,0,111.35,0,0
INN14242,1,0,2,4,1,0,1,245,2018,7,6,1,0,0,0,110,0,0
INN26937,2,0,3,5,1,0,4,130,2018,9,25,2,0,0,0,140.4,0,0
INN22108,2,0,0,1,1,0,1,118,2017,8,20,1,0,0,0,63.75,0,0
INN13158,2,0,1,4,1,0,4,51,2018,8,31,2,0,0,0,123.3,0,0
INN07092,2,0,2,4,2,0,1,13,2018,2,5,2,0,0,0,79,0,0
INN24573,1,0,0,2,1,0,1,181,2018,10,11,1,0,0,0,120,0,0
INN32527,2,0,1,0,2,0,1,19,2018,9,25,2,0,0,0,129,0,0
INN24109,2,0,0,2,1,0,1,101,2018,6,17,1,0,0,0,95.88,0,0
INN12398,2,0,0,2,1,0,1,177,2018,6,3,1,0,0,0,100,0,0
INN24052,1,0,1,3,1,0,2,210,2017,7,30,2,0,0,0,68,0,0
INN33869,2,0,0,1,1,0,1,139,2017,12,3,2,0,0,0,72.25,1,0
INN15296,2,0,0,4,1,0,1,118,2017,8,26,2,0,0,0,58.9,1,0
INN17468,2,1,1,4,1,0,1,139,2018,7,11,2,0,0,0,116.45,0,0
INN00052,2,0,2,2,3,0,1,169,2018,4,22,2,0,0,0,106,0,0
INN23496,1,0,0,2,1,0,1,48,2018,8,30,3,0,0,0,65,0,0
INN28107,2,0,0,2,3,0,1,320,2018,8,18,1,0,0,0,115,1,0
INN27098,1,0,1,5,1,0,1,349,2018,10,4,1,0,0,0,80,0,0
INN01993,2,0,0,3,2,0,1,48,2018,10,4,2,0,0,0,108,1,0
INN34315,1,0,0,1,2,0,1,181,2018,10,11,2,0,0,0,78.48,0,0
INN20394,2,0,1,2,3,0,1,161,2018,3,25,1,0,0,0,130,0,0
INN16701,2,0,0,3,1,0,1,259,2018,5,5,1,0,0,0,90,0,0
INN25871,2,0,1,2,1,0,1,193,2018,6,20,1,0,0,0,120,0,0
INN17667,1,0,1,3,3,0,1,210,2017,10,8,2,0,0,0,0,0,0
INN06021,2,0,1,2,1,0,1,33,2018,8,8,2,0,0,0,135.9,1,0
INN15412,2,0,1,0,1,0,1,286,2018,10,16,1,0,0,0,90,0,0
INN08890,2,0,0,4,1,0,1,323,2018,5,17,1,0,0,0,70,0,0
INN22144,2,0,1,2,3,0,1,105,2017,10,12,1,0,0,0,110,0,0
INN27199,2,0,1,2,3,0,1,418,2018,9,26,1,0,0,0,107,0,0
INN00797,1,0,0,1,1,0,1,59,2018,5,19,2,0,0,0,121.5,0,0
INN31712,2,0,0,1,1,0,1,41,2018,4,21,2,0,0,0,81.08,0,0
INN07454,2,0,2,0,1,0,1,52,2018,9,11,2,0,0,0,130,0,0
INN34261,2,0,2,2,1,0,1,25,2018,10,9,1,0,0,0,85,0,0
INN30669,3,0,2,1,1,0,4,52,2018,3,19,2,0,0,0,131.4,1,0
INN14849,3,0,0,3,1,0,4,66,2018,6,29,2,0,0,0,150.3,0,0
INN22965,1,0,0,1,1,0,1,21,2018,3,4,2,0,0,0,85,0,0
INN26507,2,0,1,0,1,0,1,286,2018,10,16,1,0,0,0,90,0,0
INN25808,2,0,1,0,1,0,1,71,2018,10,30,2,0,0,0,75.54,0,0
INN19930,2,0,0,4,1,0,1,63,2018,11,29,2,0,0,0,88.4,1,0
INN20678,1,0,0,3,1,0,1,214,2018,8,11,2,0,0,0,90.9,1,0
INN10464,2,0,0,2,1,0,2,188,2018,7,7,2,0,0,0,86.75,1,0
INN15977,2,0,0,2,1,0,1,122,2018,4,15,1,0,0,0,85,0,0
INN14809,2,0,1,2,1,0,1,290,2018,6,17,1,0,0,0,72,0,0
INN26058,1,0,0,2,1,0,1,181,2018,10,11,1,0,0,0,120,0,0
INN25892,2,0,0,2,1,0,4,32,2018,3,25,2,0,0,0,149.4,0,0
INN16518,2,0,0,2,3,0,1,377,2018,10,14,1,0,0,0,115,1,0
INN30857,2,0,1,2,1,0,1,168,2018,4,22,1,0,0,0,85,0,0
INN07596,1,0,2,1,1,0,1,93,2018,10,15,2,0,0,0,115,0,0
INN26354,1,0,0,2,1,0,1,8,2017,9,16,2,0,0,0,127.8,0,0
INN14439,2,0,0,2,1,0,1,177,2018,6,3,1,0,0,0,100,0,0
INN19258,2,0,1,2,1,0,1,273,2018,5,13,1,0,0,0,95,0,0
INN17978,1,0,0,1,2,0,1,7,2018,9,20,2,0,0,0,129,1,0
INN16253,1,0,1,1,1,0,4,23,2018,5,21,2,0,0,0,156,0,0
INN11885,2,0,0,1,1,0,1,123,2018,8,13,2,0,0,0,123.3,0,0
INN09870,2,0,0,1,3,0,1,219,2017,9,4,1,0,0,0,108,0,0
INN29997,2,0,0,2,1,0,1,24,2018,4,21,2,0,0,0,117,0,0
INN19417,2,0,1,0,1,0,1,12,2018,7,17,1,0,0,0,85,0,0
INN07423,2,0,2,3,1,0,4,51,2018,8,28,2,0,0,0,123.3,1,0
INN30905,2,0,2,3,2,0,1,223,2018,9,30,2,0,0,0,73.96,0,0
INN16332,1,0,0,2,1,0,1,193,2018,6,22,2,0,0,0,100.8,1,0
INN34117,2,0,2,2,1,0,1,257,2018,7,31,2,0,0,0,90.95,0,0
INN34961,2,0,0,3,2,0,2,211,2018,5,31,2,0,0,0,68.69,0,0
INN07343,2,0,1,0,1,0,1,125,2017,7,26,2,0,0,0,85.5,0,0
INN29808,3,0,1,3,1,0,4,184,2018,10,17,2,0,0,0,128.7,2,0
INN24005,1,0,2,2,1,0,1,163,2018,6,5,1,0,0,0,100,0,0
INN25207,2,0,0,1,1,0,4,3,2018,5,20,2,0,0,0,156,0,0
INN17910,1,2,4,6,1,0,4,175,2018,7,10,2,0,0,0,129.2,1,0
INN04550,2,0,2,3,2,0,1,27,2018,6,12,2,0,0,0,105.84,0,0
INN03353,2,0,0,1,2,0,1,14,2018,2,12,2,0,0,0,79,1,0
INN34172,1,0,0,5,1,0,1,139,2018,10,4,2,0,0,0,102.06,0,0
INN15303,2,0,1,2,3,0,1,309,2018,5,13,1,0,0,0,101,0,0
INN28866,2,0,0,2,3,0,1,102,2017,10,16,1,0,0,0,101.5,0,0
INN27571,2,0,2,0,2,0,1,19,2018,9,11,2,0,0,0,65.1,1,0
INN21171,1,0,2,4,1,0,1,69,2018,6,12,1,0,0,0,120,0,0
INN13850,2,0,1,2,1,0,1,273,2018,5,13,1,0,0,0,95,0,0
INN33476,2,0,0,3,1,0,4,3,2018,8,23,2,0,0,0,163.67,0,0
INN26685,2,0,1,3,2,0,1,183,2018,10,20,2,0,0,0,85.5,0,0
INN21514,2,0,1,3,1,0,4,290,2018,12,1,2,0,0,0,86.7,0,0
INN33911,1,0,2,2,1,0,4,86,2018,11,6,2,0,0,0,146.6,1,0
INN14240,2,1,1,3,1,0,1,217,2018,9,12,2,0,0,0,119.85,2,0
INN11677,2,1,2,5,1,0,4,181,2018,8,4,2,0,0,0,129.7,2,0
INN28019,3,0,2,0,1,0,4,56,2018,11,6,2,0,0,0,194.5,1,0
INN05622,2,2,0,2,1,0,6,38,2018,3,23,2,0,0,0,171,0,0
INN17250,2,2,0,3,1,0,6,1,2018,3,23,2,0,0,0,211,0,0
INN32154,2,0,1,2,1,0,1,267,2018,9,30,1,0,0,0,95,0,0
INN15920,1,0,0,5,1,0,1,28,2018,12,20,2,0,0,0,74.8,0,0
INN07869,2,0,2,4,1,0,4,123,2018,5,22,2,0,0,0,114.75,1,0
INN02997,2,0,0,1,1,0,1,16,2018,4,22,2,0,0,0,117,0,0
INN30033,2,2,0,3,1,1,6,206,2018,8,2,2,0,0,0,177.3,2,0
INN21563,2,0,0,2,1,0,1,81,2018,5,18,2,0,0,0,126.9,0,0
INN33246,1,0,0,2,1,0,4,8,2018,5,10,2,0,0,0,108.57,0,0
INN34980,2,0,1,2,1,0,1,78,2018,3,25,1,0,0,0,100,0,0
INN23515,2,0,2,3,1,1,1,156,2018,8,14,2,0,0,0,115.25,1,0
INN16461,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN32526,2,0,1,5,1,0,1,90,2018,6,28,2,0,0,0,114.3,0,0
INN23482,2,0,1,3,1,0,1,86,2018,10,31,2,0,0,0,90.23,0,0
INN33302,1,0,0,2,1,0,1,188,2018,6,15,1,0,0,0,130,0,0
INN14016,3,0,0,3,1,0,4,55,2018,9,20,2,0,0,0,168.3,0,0
INN08073,2,0,0,2,1,0,1,37,2018,3,1,2,0,0,0,81.9,1,0
INN10408,3,0,2,2,1,0,4,66,2018,8,6,2,0,0,0,168.3,0,0
INN22900,2,1,1,4,1,0,1,73,2018,10,12,2,0,0,0,135,1,0
INN18013,2,2,0,3,1,0,6,78,2018,4,14,2,0,0,0,168.3,0,0
INN34727,2,0,1,5,1,0,1,166,2018,8,2,1,0,0,0,72.25,0,0
INN22925,2,0,4,10,1,0,1,200,2018,8,4,2,0,0,0,66.53,2,0
INN09526,2,0,0,2,1,0,1,245,2018,6,17,1,0,0,0,75,0,0
INN28364,1,0,1,0,1,0,1,3,2017,10,12,3,0,0,0,65,0,0
INN03588,2,0,2,1,1,0,1,40,2018,6,26,2,0,0,0,100.02,0,0
INN12139,1,0,1,2,1,0,1,180,2018,10,10,1,0,0,0,120,0,0
INN26723,1,0,0,3,1,0,1,204,2018,5,5,1,0,0,0,90,0,0
INN24232,2,0,2,2,1,0,4,7,2018,3,25,2,0,0,0,161,0,0
INN25815,2,0,1,3,1,0,1,250,2018,9,26,1,0,0,0,95,0,0
INN08215,2,0,0,1,1,0,1,29,2018,9,29,2,0,0,0,139,1,0
INN18892,3,0,2,1,1,0,4,34,2018,10,8,2,0,0,0,170.4,1,0
INN28060,2,0,0,3,2,0,1,29,2018,4,12,2,0,0,0,98,0,0
INN32572,2,0,0,2,2,0,1,21,2018,3,17,2,0,0,0,79,0,0
INN14299,1,0,2,4,1,0,1,69,2018,6,12,1,0,0,0,120,0,0
INN24656,2,0,2,1,1,0,1,39,2018,7,2,2,0,0,0,117.9,0,0
INN10710,3,1,2,1,1,0,7,24,2018,5,21,2,0,0,0,285.17,0,0
INN25170,2,2,2,2,1,0,2,25,2018,1,1,2,0,0,0,178.25,0,0
INN27399,2,0,2,1,1,0,1,92,2018,3,26,1,0,0,0,100,0,0
INN27553,2,0,0,3,1,0,1,271,2018,9,21,1,0,0,0,101.33,1,0
INN27692,2,0,0,1,1,0,1,105,2018,4,6,1,0,0,0,75,0,0
INN10149,2,0,2,3,1,0,1,276,2018,5,13,1,0,0,0,61,0,0
INN32656,2,0,2,4,1,0,1,222,2018,8,28,2,0,0,0,100.58,1,0
INN09554,2,0,2,3,1,0,1,33,2018,9,8,2,0,0,0,135.9,0,0
INN12034,2,0,1,3,1,0,1,75,2018,3,17,1,0,0,0,12,0,0
INN11454,2,0,1,1,1,0,4,73,2018,8,6,2,0,0,0,140.4,1,0
INN20571,2,0,2,5,1,0,1,84,2018,11,29,2,0,0,0,88.4,1,0
INN18109,1,0,1,0,1,0,1,44,2018,3,7,1,0,0,0,65.4,0,0
INN13175,3,0,1,2,1,0,4,95,2018,5,2,2,0,0,0,159.3,2,0
INN34964,2,0,0,4,1,0,1,270,2018,4,20,1,0,0,0,62.8,0,0
INN04421,2,0,2,2,1,0,1,179,2018,9,30,2,0,0,0,113.4,0,0
INN27089,1,0,0,3,1,0,1,1,2017,8,5,3,0,0,0,60,0,0
INN02143,2,0,2,2,1,0,1,99,2017,10,30,2,0,0,0,65,0,0
INN02372,2,1,1,2,1,0,1,202,2018,8,15,2,0,0,0,115.5,2,0
INN18688,2,0,0,3,1,0,1,287,2018,9,29,2,0,0,0,106.2,2,0
INN31636,2,0,2,0,1,0,1,103,2018,5,1,2,0,0,0,114.3,1,0
INN26796,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN32184,2,0,0,3,1,0,1,68,2018,7,27,2,0,0,0,105.3,1,0
INN26292,2,1,1,1,1,0,1,73,2018,10,31,2,0,0,0,112.05,1,0
INN10662,2,0,0,3,1,0,4,58,2018,10,20,2,0,0,0,139.5,1,0
INN05291,2,0,0,1,2,0,1,68,2018,3,15,2,0,0,0,67.5,0,0
INN27365,1,0,1,1,1,0,4,75,2018,7,11,2,0,0,0,123.3,0,0
INN03938,2,1,2,3,1,0,1,103,2018,8,13,2,0,0,0,134.1,0,0
